date,APR El Sauce >> Pozo 1 >> Volumen Pozo 1(10939),APR El Sauce >> Filtro Arena Clorador >> Volumen(11057),APR El Sauce >> Estanque Chacabuquito >> Volumen(11198),APR El Sauce >> Estanque Las Patentes >> Volumen(11144),APR El Sauce >> Pozo 2 >> Volumen Pozo 2(10993)
2020-12-16 13:03:49-03:00,,,,,249210.0
2020-12-16 13:05:36-03:00,,239734.0,,,
2020-12-16 13:06:34-03:00,0.0,,,,
2020-12-16 13:07:46-03:00,,,,70014.0,
2020-12-16 13:08:08-03:00,,,0.0,,
2020-12-16 13:08:49-03:00,,,,,249213.0
2020-12-16 13:10:36-03:00,,239737.0,,,
2020-12-16 13:11:34-03:00,0.0,,,,
2020-12-16 13:12:46-03:00,,,,70014.0,
2020-12-16 13:13:08-03:00,,,0.0,,
2020-12-16 13:13:50-03:00,,,,,249216.0
2020-12-16 13:15:36-03:00,,239739.0,,,
2020-12-16 13:16:35-03:00,0.0,,,,
2020-12-16 13:17:46-03:00,,,,70014.0,
2020-12-16 13:18:08-03:00,,,0.0,,
2020-12-16 13:18:50-03:00,,,,,249218.0
2020-12-16 13:20:37-03:00,,239742.0,,,
2020-12-16 13:21:35-03:00,0.0,,,,
2020-12-16 13:22:47-03:00,,,,70016.0,
2020-12-16 13:23:09-03:00,,,0.0,,
2020-12-16 13:23:50-03:00,,,,,249221.0
2020-12-16 13:25:37-03:00,,239744.0,,,
2020-12-16 13:26:35-03:00,0.0,,,,
2020-12-16 13:27:47-03:00,,,,70018.0,
2020-12-16 13:28:09-03:00,,,0.0,,
2020-12-16 13:28:51-03:00,,,,,249223.0
2020-12-16 13:30:38-03:00,,239747.0,,,
2020-12-16 13:31:36-03:00,0.0,,,,
2020-12-16 13:32:47-03:00,,,,70019.0,
2020-12-16 13:33:09-03:00,,,0.0,,
2020-12-16 13:33:51-03:00,,,,,249226.0
2020-12-16 13:35:38-03:00,,239749.0,,,
2020-12-16 13:36:36-03:00,0.0,,,,
2020-12-16 13:37:48-03:00,,,,70021.0,
2020-12-16 13:38:10-03:00,,,0.0,,
2020-12-16 13:38:51-03:00,,,,,249228.0
2020-12-16 13:40:38-03:00,,239752.0,,,
2020-12-16 13:41:36-03:00,0.0,,,,
2020-12-16 13:42:48-03:00,,,,70021.0,
2020-12-16 13:43:10-03:00,,,0.0,,
2020-12-16 13:43:52-03:00,,,,,249231.0
2020-12-16 13:45:39-03:00,,239754.0,,,
2020-12-16 13:46:37-03:00,0.0,,,,
2020-12-16 13:47:48-03:00,,,,70021.0,
2020-12-16 13:48:10-03:00,,,0.0,,
2020-12-16 13:48:52-03:00,,,,,249234.0
2020-12-16 13:50:39-03:00,,239757.0,,,
2020-12-16 13:51:37-03:00,0.0,,,,
2020-12-16 13:52:49-03:00,,,,70023.0,
2020-12-16 13:53:11-03:00,,,0.0,,
2020-12-16 13:53:52-03:00,,,,,249236.0
2020-12-16 13:55:39-03:00,,239759.0,,,
2020-12-16 13:56:37-03:00,0.0,,,,
2020-12-16 13:57:49-03:00,,,,70024.0,
2020-12-16 13:58:11-03:00,,,0.0,,
2020-12-16 13:58:53-03:00,,,,,249239.0
2020-12-16 14:00:39-03:00,,239762.0,,,
2020-12-16 14:01:38-03:00,0.0,,,,
2020-12-16 14:02:49-03:00,,,,70026.0,
2020-12-16 14:03:11-03:00,,,0.0,,
2020-12-16 14:03:53-03:00,,,,,249242.0
2020-12-16 14:05:40-03:00,,239765.0,,,
2020-12-16 14:06:38-03:00,0.0,,,,
2020-12-16 14:07:50-03:00,,,,70027.0,
2020-12-16 14:08:11-03:00,,,0.0,,
2020-12-16 14:08:53-03:00,,,,,249244.0
2020-12-16 14:10:40-03:00,,239767.0,,,
2020-12-16 14:11:38-03:00,0.0,,,,
2020-12-16 14:12:50-03:00,,,,70027.0,
2020-12-16 14:13:12-03:00,,,0.0,,
2020-12-16 14:13:54-03:00,,,,,249247.0
2020-12-16 14:15:40-03:00,,239770.0,,,
2020-12-16 14:16:39-03:00,0.0,,,,
2020-12-16 14:17:50-03:00,,,,70027.0,
2020-12-16 14:18:12-03:00,,,0.0,,
2020-12-16 14:18:54-03:00,,,,,249250.0
2020-12-16 14:20:41-03:00,,239772.0,,,
2020-12-16 14:21:39-03:00,0.0,,,,
2020-12-16 14:22:50-03:00,,,,70027.0,
2020-12-16 14:23:12-03:00,,,0.0,,
2020-12-16 14:23:54-03:00,,,,,249252.0
2020-12-16 14:25:41-03:00,,239774.0,,,
2020-12-16 14:26:39-03:00,0.0,,,,
2020-12-16 14:27:51-03:00,,,,70027.0,
2020-12-16 14:28:13-03:00,,,0.0,,
2020-12-16 14:28:54-03:00,,,,,249255.0
2020-12-16 14:30:41-03:00,,239777.0,,,
2020-12-16 14:31:40-03:00,0.0,,,,
2020-12-16 14:32:51-03:00,,,,70027.0,
2020-12-16 14:33:13-03:00,,,0.0,,
2020-12-16 14:33:55-03:00,,,,,249257.0
2020-12-16 14:35:42-03:00,,239779.0,,,
2020-12-16 14:36:40-03:00,0.0,,,,
2020-12-16 14:37:51-03:00,,,,70027.0,
2020-12-16 14:38:14-03:00,,,0.0,,
2020-12-16 14:38:55-03:00,,,,,249260.0
2020-12-16 14:40:42-03:00,,239781.0,,,
2020-12-16 14:41:40-03:00,0.0,,,,
2020-12-16 14:42:52-03:00,,,,70027.0,
2020-12-16 14:43:14-03:00,,,0.0,,
2020-12-16 14:43:55-03:00,,,,,249262.0
2020-12-16 14:45:42-03:00,,239784.0,,,
2020-12-16 14:46:40-03:00,0.0,,,,
2020-12-16 14:47:52-03:00,,,,70027.0,
2020-12-16 14:48:14-03:00,,,0.0,,
2020-12-16 14:48:56-03:00,,,,,249265.0
2020-12-16 14:50:43-03:00,,239786.0,,,
2020-12-16 14:51:41-03:00,0.0,,,,
2020-12-16 14:52:52-03:00,,,,70027.0,
2020-12-16 14:53:15-03:00,,,0.0,,
2020-12-16 14:53:56-03:00,,,,,249267.0
2020-12-16 14:55:43-03:00,,239788.0,,,
2020-12-16 14:56:41-03:00,0.0,,,,
2020-12-16 14:57:53-03:00,,,,70027.0,
2020-12-16 14:58:15-03:00,,,0.0,,
2020-12-16 14:58:56-03:00,,,,,249270.0
2020-12-16 15:00:43-03:00,,239790.0,,,
2020-12-16 15:01:41-03:00,0.0,,,,
2020-12-16 15:02:53-03:00,,,,70027.0,
2020-12-16 15:03:15-03:00,,,0.0,,
2020-12-16 15:03:57-03:00,,,,,249273.0
2020-12-16 15:05:44-03:00,,239793.0,,,
2020-12-16 15:06:42-03:00,0.0,,,,
2020-12-16 15:07:53-03:00,,,,70027.0,
2020-12-16 15:08:15-03:00,,,0.0,,
2020-12-16 15:08:57-03:00,,,,,249275.0
2020-12-16 15:10:44-03:00,,239795.0,,,
2020-12-16 15:11:42-03:00,0.0,,,,
2020-12-16 15:12:54-03:00,,,,70027.0,
2020-12-16 15:13:16-03:00,,,0.0,,
2020-12-16 15:13:57-03:00,,,,,249278.0
2020-12-16 15:15:44-03:00,,239798.0,,,
2020-12-16 15:16:42-03:00,0.0,,,,
2020-12-16 15:17:54-03:00,,,,70027.0,
2020-12-16 15:18:16-03:00,,,0.0,,
2020-12-16 15:18:58-03:00,,,,,249280.0
2020-12-16 15:20:44-03:00,,239800.0,,,
2020-12-16 15:21:43-03:00,0.0,,,,
2020-12-16 15:22:54-03:00,,,,70027.0,
2020-12-16 15:23:16-03:00,,,0.0,,
2020-12-16 15:23:58-03:00,,,,,249283.0
2020-12-16 15:25:45-03:00,,239802.0,,,
2020-12-16 15:26:43-03:00,0.0,,,,
2020-12-16 15:27:54-03:00,,,,70027.0,
2020-12-16 15:28:17-03:00,,,0.0,,
2020-12-16 15:28:58-03:00,,,,,249285.0
2020-12-16 15:30:45-03:00,,239805.0,,,
2020-12-16 15:31:43-03:00,0.0,,,,
2020-12-16 15:32:55-03:00,,,,70027.0,
2020-12-16 15:33:17-03:00,,,0.0,,
2020-12-16 15:33:59-03:00,,,,,249288.0
2020-12-16 15:35:46-03:00,,239807.0,,,
2020-12-16 15:36:44-03:00,0.0,,,,
2020-12-16 15:37:55-03:00,,,,70027.0,
2020-12-16 15:38:17-03:00,,,0.0,,
2020-12-16 15:38:59-03:00,,,,,249290.0
2020-12-16 15:40:46-03:00,,239810.0,,,
2020-12-16 15:41:44-03:00,0.0,,,,
2020-12-16 15:42:56-03:00,,,,70027.0,
2020-12-16 15:43:18-03:00,,,0.0,,
2020-12-16 15:43:59-03:00,,,,,249293.0
2020-12-16 15:45:46-03:00,,239812.0,,,
2020-12-16 15:46:44-03:00,0.0,,,,
2020-12-16 15:47:56-03:00,,,,70027.0,
2020-12-16 15:48:18-03:00,,,0.0,,
2020-12-16 15:49:00-03:00,,,,,249295.0
2020-12-16 15:50:46-03:00,,239815.0,,,
2020-12-16 15:51:45-03:00,0.0,,,,
2020-12-16 15:52:56-03:00,,,,70027.0,
2020-12-16 15:53:18-03:00,,,0.0,,
2020-12-16 15:54:00-03:00,,,,,249298.0
2020-12-16 15:55:47-03:00,,239817.0,,,
2020-12-16 15:56:45-03:00,0.0,,,,
2020-12-16 15:57:57-03:00,,,,70027.0,
2020-12-16 15:58:19-03:00,,,0.0,,
2020-12-16 15:59:00-03:00,,,,,249300.0
2020-12-16 16:00:47-03:00,,239820.0,,,
2020-12-16 16:01:45-03:00,0.0,,,,
2020-12-16 16:02:57-03:00,,,,70027.0,
2020-12-16 16:03:19-03:00,,,0.0,,
2020-12-16 16:04:01-03:00,,,,,249303.0
2020-12-16 16:05:47-03:00,,239822.0,,,
2020-12-16 16:06:46-03:00,0.0,,,,
2020-12-16 16:07:57-03:00,,,,70027.0,
2020-12-16 16:08:19-03:00,,,0.0,,
2020-12-16 16:09:01-03:00,,,,,249305.0
2020-12-16 16:10:48-03:00,,239825.0,,,
2020-12-16 16:11:46-03:00,0.0,,,,
2020-12-16 16:12:57-03:00,,,,70027.0,
2020-12-16 16:13:20-03:00,,,0.0,,
2020-12-16 16:14:01-03:00,,,,,249308.0
2020-12-16 16:15:48-03:00,,239827.0,,,
2020-12-16 16:16:46-03:00,0.0,,,,
2020-12-16 16:17:58-03:00,,,,70027.0,
2020-12-16 16:18:20-03:00,,,0.0,,
2020-12-16 16:19:01-03:00,,,,,249311.0
2020-12-16 16:20:48-03:00,,239830.0,,,
2020-12-16 16:21:47-03:00,0.0,,,,
2020-12-16 16:22:58-03:00,,,,70027.0,
2020-12-16 16:23:20-03:00,,,0.0,,
2020-12-16 16:24:02-03:00,,,,,249313.0
2020-12-16 16:25:49-03:00,,239832.0,,,
2020-12-16 16:26:47-03:00,0.0,,,,
2020-12-16 16:27:58-03:00,,,,70027.0,
2020-12-16 16:28:20-03:00,,,0.0,,
2020-12-16 16:29:02-03:00,,,,,249316.0
2020-12-16 16:30:49-03:00,,239835.0,,,
2020-12-16 16:31:47-03:00,0.0,,,,
2020-12-16 16:32:59-03:00,,,,70027.0,
2020-12-16 16:33:21-03:00,,,0.0,,
2020-12-16 16:34:03-03:00,,,,,249318.0
2020-12-16 16:35:49-03:00,,239837.0,,,
2020-12-16 16:36:48-03:00,0.0,,,,
2020-12-16 16:37:59-03:00,,,,70028.0,
2020-12-16 16:38:21-03:00,,,0.0,,
2020-12-16 16:39:03-03:00,,,,,249321.0
2020-12-16 16:40:50-03:00,,239840.0,,,
2020-12-16 16:41:48-03:00,0.0,,,,
2020-12-16 16:42:59-03:00,,,,70030.0,
2020-12-16 16:43:21-03:00,,,0.0,,
2020-12-16 16:44:03-03:00,,,,,249323.0
2020-12-16 16:45:50-03:00,,239842.0,,,
2020-12-16 16:46:48-03:00,0.0,,,,
2020-12-16 16:48:00-03:00,,,,70032.0,
2020-12-16 16:48:22-03:00,,,0.0,,
2020-12-16 16:49:03-03:00,,,,,249326.0
2020-12-16 16:50:50-03:00,,239845.0,,,
2020-12-16 16:51:49-03:00,0.0,,,,
2020-12-16 16:53:00-03:00,,,,70033.0,
2020-12-16 16:53:22-03:00,,,0.0,,
2020-12-16 16:54:04-03:00,,,,,249328.0
2020-12-16 16:55:51-03:00,,239847.0,,,
2020-12-16 16:56:49-03:00,0.0,,,,
2020-12-16 16:58:00-03:00,,,,70033.0,
2020-12-16 16:58:22-03:00,,,0.0,,
2020-12-16 16:59:04-03:00,,,,,249331.0
2020-12-16 17:00:51-03:00,,239850.0,,,
2020-12-16 17:01:49-03:00,0.0,,,,
2020-12-16 17:03:01-03:00,,,,70034.0,
2020-12-16 17:03:23-03:00,,,0.0,,
2020-12-16 17:04:04-03:00,,,,,249334.0
2020-12-16 17:05:51-03:00,,239852.0,,,
2020-12-16 17:06:50-03:00,0.0,,,,
2020-12-16 17:08:01-03:00,,,,70035.0,
2020-12-16 17:08:23-03:00,,,0.0,,
2020-12-16 17:09:05-03:00,,,,,249336.0
2020-12-16 17:10:52-03:00,,239855.0,,,
2020-12-16 17:11:50-03:00,0.0,,,,
2020-12-16 17:13:01-03:00,,,,70037.0,
2020-12-16 17:13:23-03:00,,,0.0,,
2020-12-16 17:14:05-03:00,,,,,249339.0
2020-12-16 17:15:52-03:00,,239857.0,,,
2020-12-16 17:16:50-03:00,0.0,,,,
2020-12-16 17:18:02-03:00,,,,70039.0,
2020-12-16 17:18:24-03:00,,,0.0,,
2020-12-16 17:19:05-03:00,,,,,249341.0
2020-12-16 17:20:52-03:00,,239860.0,,,
2020-12-16 17:21:51-03:00,0.0,,,,
2020-12-16 17:23:02-03:00,,,,70039.0,
2020-12-16 17:23:24-03:00,,,0.0,,
2020-12-16 17:24:06-03:00,,,,,249344.0
2020-12-16 17:25:52-03:00,,239862.0,,,
2020-12-16 17:26:51-03:00,0.0,,,,
2020-12-16 17:28:02-03:00,,,,70039.0,
2020-12-16 17:28:24-03:00,,,0.0,,
2020-12-16 17:29:06-03:00,,,,,249346.0
2020-12-16 17:30:53-03:00,,239865.0,,,
2020-12-16 17:31:52-03:00,0.0,,,,
2020-12-16 17:33:03-03:00,,,,70040.0,
2020-12-16 17:33:24-03:00,,,0.0,,
2020-12-16 17:34:06-03:00,,,,,249349.0
2020-12-16 17:35:53-03:00,,239867.0,,,
2020-12-16 17:36:53-03:00,0.0,,,,
2020-12-16 17:38:03-03:00,,,,70042.0,
2020-12-16 17:38:25-03:00,,,0.0,,
2020-12-16 17:39:07-03:00,,,,,249352.0
2020-12-16 17:40:54-03:00,,239870.0,,,
2020-12-16 17:41:53-03:00,0.0,,,,
2020-12-16 17:43:03-03:00,,,,70043.0,
2020-12-16 17:43:25-03:00,,,0.0,,
2020-12-16 17:44:07-03:00,,,,,249354.0
2020-12-16 17:45:54-03:00,,239872.0,,,
2020-12-16 17:46:53-03:00,0.0,,,,
2020-12-16 17:48:04-03:00,,,,70045.0,
2020-12-16 17:48:25-03:00,,,0.0,,
2020-12-16 17:49:07-03:00,,,,,249357.0
2020-12-16 17:50:54-03:00,,239875.0,,,
2020-12-16 17:51:54-03:00,0.0,,,,
2020-12-16 17:53:04-03:00,,,,70046.0,
2020-12-16 17:53:26-03:00,,,0.0,,
2020-12-16 17:54:08-03:00,,,,,249359.0
2020-12-16 17:55:55-03:00,,239877.0,,,
2020-12-16 17:56:54-03:00,0.0,,,,
2020-12-16 17:58:04-03:00,,,,70046.0,
2020-12-16 17:58:26-03:00,,,0.0,,
2020-12-16 17:59:08-03:00,,,,,249362.0
2020-12-16 18:00:55-03:00,,239880.0,,,
2020-12-16 18:01:54-03:00,0.0,,,,
2020-12-16 18:03:04-03:00,,,,70047.0,
2020-12-16 18:03:26-03:00,,,0.0,,
2020-12-16 18:04:08-03:00,,,,,249364.0
2020-12-16 18:05:55-03:00,,239882.0,,,
2020-12-16 18:06:54-03:00,0.0,,,,
2020-12-16 18:08:05-03:00,,,,70048.0,
2020-12-16 18:08:27-03:00,,,0.0,,
2020-12-16 18:09:09-03:00,,,,,249367.0
2020-12-16 18:10:56-03:00,,239885.0,,,
2020-12-16 18:11:55-03:00,0.0,,,,
2020-12-16 18:13:05-03:00,,,,70050.0,
2020-12-16 18:13:27-03:00,,,0.0,,
2020-12-16 18:14:09-03:00,,,,,249370.0
2020-12-16 18:15:56-03:00,,239887.0,,,
2020-12-16 18:16:55-03:00,0.0,,,,
2020-12-16 18:18:05-03:00,,,,70051.0,
2020-12-16 18:18:27-03:00,,,0.0,,
2020-12-16 18:19:09-03:00,,,,,249372.0
2020-12-16 18:20:56-03:00,,239890.0,,,
2020-12-16 18:21:55-03:00,0.0,,,,
2020-12-16 18:23:06-03:00,,,,70052.0,
2020-12-16 18:23:28-03:00,,,0.0,,
2020-12-16 18:24:09-03:00,,,,,249375.0
2020-12-16 18:25:56-03:00,,239892.0,,,
2020-12-16 18:26:13-03:00,,,,70052.0,
2020-12-16 18:26:56-03:00,0.0,,,,
2020-12-16 18:28:28-03:00,,,0.0,,
2020-12-16 18:29:10-03:00,,,,,249377.0
2020-12-16 18:30:57-03:00,,239895.0,,,
2020-12-16 18:31:13-03:00,,,,70052.0,
2020-12-16 18:31:56-03:00,0.0,,,,
2020-12-16 18:33:28-03:00,,,0.0,,
2020-12-16 18:34:10-03:00,,,,,249380.0
2020-12-16 18:35:57-03:00,,239897.0,,,
2020-12-16 18:36:14-03:00,,,,70052.0,
2020-12-16 18:36:56-03:00,0.0,,,,
2020-12-16 18:38:29-03:00,,,0.0,,
2020-12-16 18:39:11-03:00,,,,,249382.0
2020-12-16 18:40:57-03:00,,239899.0,,,
2020-12-16 18:41:14-03:00,,,,70052.0,
2020-12-16 18:41:57-03:00,0.0,,,,
2020-12-16 18:43:29-03:00,,,0.0,,
2020-12-16 18:44:11-03:00,,,,,249385.0
2020-12-16 18:45:58-03:00,,239901.0,,,
2020-12-16 18:46:14-03:00,,,,70052.0,
2020-12-16 18:46:57-03:00,0.0,,,,
2020-12-16 18:48:29-03:00,,,0.0,,
2020-12-16 18:49:11-03:00,,,,,249388.0
2020-12-16 18:50:58-03:00,,239903.0,,,
2020-12-16 18:51:14-03:00,,,,70052.0,
2020-12-16 18:51:57-03:00,0.0,,,,
2020-12-16 18:53:30-03:00,,,0.0,,
2020-12-16 18:54:11-03:00,,,,,249390.0
2020-12-16 18:55:58-03:00,,239905.0,,,
2020-12-16 18:56:15-03:00,,,,70052.0,
2020-12-16 18:56:58-03:00,0.0,,,,
2020-12-16 18:58:30-03:00,,,0.0,,
2020-12-16 18:59:12-03:00,,,,,249393.0
2020-12-16 19:00:59-03:00,,239907.0,,,
2020-12-16 19:01:15-03:00,,,,70052.0,
2020-12-16 19:01:58-03:00,0.0,,,,
2020-12-16 19:03:30-03:00,,,0.0,,
2020-12-16 19:04:12-03:00,,,,,249396.0
2020-12-16 19:05:59-03:00,,239910.0,,,
2020-12-16 19:06:15-03:00,,,,70052.0,
2020-12-16 19:06:58-03:00,0.0,,,,
2020-12-16 19:08:30-03:00,,,0.0,,
2020-12-16 19:09:12-03:00,,,,,249398.0
2020-12-16 19:10:59-03:00,,239912.0,,,
2020-12-16 19:11:16-03:00,,,,70052.0,
2020-12-16 19:11:59-03:00,0.0,,,,
2020-12-16 19:13:31-03:00,,,0.0,,
2020-12-16 19:14:13-03:00,,,,,249401.0
2020-12-16 19:16:00-03:00,,239914.0,,,
2020-12-16 19:16:16-03:00,,,,70052.0,
2020-12-16 19:16:59-03:00,0.0,,,,
2020-12-16 19:18:31-03:00,,,0.0,,
2020-12-16 19:19:13-03:00,,,,,249404.0
2020-12-16 19:21:00-03:00,,239916.0,,,
2020-12-16 19:21:16-03:00,,,,70052.0,
2020-12-16 19:21:59-03:00,0.0,,,,
2020-12-16 19:23:31-03:00,,,0.0,,
2020-12-16 19:24:13-03:00,,,,,249406.0
2020-12-16 19:26:00-03:00,,239918.0,,,
2020-12-16 19:26:17-03:00,,,,70052.0,
2020-12-16 19:27:00-03:00,0.0,,,,
2020-12-16 19:28:32-03:00,,,0.0,,
2020-12-16 19:29:14-03:00,,,,,249409.0
2020-12-16 19:31:00-03:00,,239921.0,,,
2020-12-16 19:31:17-03:00,,,,70052.0,
2020-12-16 19:32:00-03:00,0.0,,,,
2020-12-16 19:33:32-03:00,,,0.0,,
2020-12-16 19:34:14-03:00,,,,,249412.0
2020-12-16 19:36:01-03:00,,239923.0,,,
2020-12-16 19:36:17-03:00,,,,70052.0,
2020-12-16 19:37:00-03:00,0.0,,,,
2020-12-16 19:38:32-03:00,,,0.0,,
2020-12-16 19:39:14-03:00,,,,,249414.0
2020-12-16 19:41:01-03:00,,239926.0,,,
2020-12-16 19:41:18-03:00,,,,70052.0,
2020-12-16 19:42:01-03:00,0.0,,,,
2020-12-16 19:43:33-03:00,,,0.0,,
2020-12-16 19:44:15-03:00,,,,,249417.0
2020-12-16 19:46:01-03:00,,239928.0,,,
2020-12-16 19:46:18-03:00,,,,70052.0,
2020-12-16 19:47:01-03:00,0.0,,,,
2020-12-16 19:48:33-03:00,,,0.0,,
2020-12-16 19:49:15-03:00,,,,,249419.0
2020-12-16 19:51:02-03:00,,239931.0,,,
2020-12-16 19:51:18-03:00,,,,70052.0,
2020-12-16 19:52:01-03:00,0.0,,,,
2020-12-16 19:53:33-03:00,,,0.0,,
2020-12-16 19:54:15-03:00,,,,,249422.0
2020-12-16 19:56:02-03:00,,239933.0,,,
2020-12-16 19:56:19-03:00,,,,70052.0,
2020-12-16 19:57:02-03:00,0.0,,,,
2020-12-16 19:58:34-03:00,,,0.0,,
2020-12-16 19:59:16-03:00,,,,,249425.0
2020-12-16 20:01:02-03:00,,239936.0,,,
2020-12-16 20:01:19-03:00,,,,70052.0,
2020-12-16 20:02:02-03:00,0.0,,,,
2020-12-16 20:02:41-03:00,,,,70052.0,
2020-12-16 20:03:34-03:00,,,0.0,,
2020-12-16 20:04:16-03:00,,,,,249427.0
2020-12-16 20:06:03-03:00,,239939.0,,,
2020-12-16 20:07:02-03:00,0.0,,,,
2020-12-16 20:07:41-03:00,,,,70053.0,
2020-12-16 20:08:34-03:00,,,0.0,,
2020-12-16 20:09:16-03:00,,,,,249430.0
2020-12-16 20:11:03-03:00,,239941.0,,,
2020-12-16 20:12:03-03:00,0.0,,,,
2020-12-16 20:12:42-03:00,,,,70055.0,
2020-12-16 20:13:35-03:00,,,0.0,,
2020-12-16 20:14:16-03:00,,,,,249433.0
2020-12-16 20:16:03-03:00,,239944.0,,,
2020-12-16 20:17:03-03:00,0.0,,,,
2020-12-16 20:17:42-03:00,,,,70055.0,
2020-12-16 20:18:35-03:00,,,0.0,,
2020-12-16 20:19:17-03:00,,,,,249435.0
2020-12-16 20:21:04-03:00,,239946.0,,,
2020-12-16 20:22:03-03:00,0.0,,,,
2020-12-16 20:22:42-03:00,,,,70055.0,
2020-12-16 20:23:35-03:00,,,0.0,,
2020-12-16 20:24:17-03:00,,,,,249438.0
2020-12-16 20:26:04-03:00,,239949.0,,,
2020-12-16 20:27:03-03:00,0.0,,,,
2020-12-16 20:27:43-03:00,,,,70055.0,
2020-12-16 20:28:35-03:00,,,0.0,,
2020-12-16 20:29:17-03:00,,,,,249441.0
2020-12-16 20:31:04-03:00,,239952.0,,,
2020-12-16 20:32:04-03:00,0.0,,,,
2020-12-16 20:32:43-03:00,,,,70056.0,
2020-12-16 20:33:36-03:00,,,0.0,,
2020-12-16 20:34:18-03:00,,,,,249443.0
2020-12-16 20:36:05-03:00,,239954.0,,,
2020-12-16 20:37:04-03:00,0.0,,,,
2020-12-16 20:37:43-03:00,,,,70058.0,
2020-12-16 20:38:36-03:00,,,0.0,,
2020-12-16 20:39:18-03:00,,,,,249446.0
2020-12-16 20:41:05-03:00,,239957.0,,,
2020-12-16 20:42:04-03:00,0.0,,,,
2020-12-16 20:42:44-03:00,,,,70058.0,
2020-12-16 20:43:36-03:00,,,0.0,,
2020-12-16 20:44:18-03:00,,,,,249448.0
2020-12-16 20:46:05-03:00,,239959.0,,,
2020-12-16 20:47:05-03:00,0.0,,,,
2020-12-16 20:47:44-03:00,,,,70058.0,
2020-12-16 20:48:37-03:00,,,0.0,,
2020-12-16 20:49:19-03:00,,,,,249451.0
2020-12-16 20:51:06-03:00,,239962.0,,,
2020-12-16 20:52:05-03:00,0.0,,,,
2020-12-16 20:52:44-03:00,,,,70058.0,
2020-12-16 20:53:37-03:00,,,0.0,,
2020-12-16 20:54:19-03:00,,,,,249454.0
2020-12-16 20:56:06-03:00,,239964.0,,,
2020-12-16 20:57:05-03:00,0.0,,,,
2020-12-16 20:57:44-03:00,,,,70058.0,
2020-12-16 20:58:37-03:00,,,0.0,,
2020-12-16 20:59:19-03:00,,,,,249456.0
2020-12-16 21:01:06-03:00,,239967.0,,,
2020-12-16 21:02:06-03:00,0.0,,,,
2020-12-16 21:02:45-03:00,,,,70060.0,
2020-12-16 21:03:38-03:00,,,0.0,,
2020-12-16 21:04:20-03:00,,,,,249459.0
2020-12-16 21:06:06-03:00,,239970.0,,,
2020-12-16 21:07:06-03:00,0.0,,,,
2020-12-16 21:07:45-03:00,,,,70061.0,
2020-12-16 21:08:38-03:00,,,0.0,,
2020-12-16 21:09:20-03:00,,,,,249462.0
2020-12-16 21:11:07-03:00,,239972.0,,,
2020-12-16 21:12:06-03:00,0.0,,,,
2020-12-16 21:12:45-03:00,,,,70061.0,
2020-12-16 21:13:38-03:00,,,0.0,,
2020-12-16 21:14:20-03:00,,,,,249464.0
2020-12-16 21:16:07-03:00,,239975.0,,,
2020-12-16 21:17:07-03:00,0.0,,,,
2020-12-16 21:17:46-03:00,,,,70061.0,
2020-12-16 21:18:39-03:00,,,0.0,,
2020-12-16 21:19:21-03:00,,,,,249467.0
2020-12-16 21:21:07-03:00,,239977.0,,,
2020-12-16 21:22:07-03:00,0.0,,,,
2020-12-16 21:22:46-03:00,,,,70061.0,
2020-12-16 21:23:39-03:00,,,0.0,,
2020-12-16 21:24:21-03:00,,,,,249470.0
2020-12-16 21:26:08-03:00,,239980.0,,,
2020-12-16 21:27:07-03:00,0.0,,,,
2020-12-16 21:27:46-03:00,,,,70061.0,
2020-12-16 21:28:39-03:00,,,0.0,,
2020-12-16 21:29:21-03:00,,,,,249472.0
2020-12-16 21:31:08-03:00,,239983.0,,,
2020-12-16 21:32:08-03:00,0.0,,,,
2020-12-16 21:32:47-03:00,,,,70061.0,
2020-12-16 21:33:40-03:00,,,0.0,,
2020-12-16 21:34:22-03:00,,,,,249475.0
2020-12-16 21:36:08-03:00,,239985.0,,,
2020-12-16 21:37:08-03:00,0.0,,,,
2020-12-16 21:37:47-03:00,,,,70061.0,
2020-12-16 21:38:40-03:00,,,0.0,,
2020-12-16 21:39:22-03:00,,,,,249477.0
2020-12-16 21:41:09-03:00,,239988.0,,,
2020-12-16 21:42:08-03:00,0.0,,,,
2020-12-16 21:42:47-03:00,,,,70061.0,
2020-12-16 21:43:40-03:00,,,0.0,,
2020-12-16 21:44:22-03:00,,,,,249480.0
2020-12-16 21:46:09-03:00,,239990.0,,,
2020-12-16 21:47:09-03:00,0.0,,,,
2020-12-16 21:47:48-03:00,,,,70061.0,
2020-12-16 21:48:40-03:00,,,0.0,,
2020-12-16 21:49:22-03:00,,,,,249482.0
2020-12-16 21:51:09-03:00,,239992.0,,,
2020-12-16 21:52:09-03:00,0.0,,,,
2020-12-16 21:52:48-03:00,,,,70061.0,
2020-12-16 21:53:41-03:00,,,0.0,,
2020-12-16 21:54:23-03:00,,,,,249485.0
2020-12-16 21:56:10-03:00,,239995.0,,,
2020-12-16 21:57:09-03:00,0.0,,,,
2020-12-16 21:57:48-03:00,,,,70061.0,
2020-12-16 21:58:41-03:00,,,0.0,,
2020-12-16 21:59:23-03:00,,,,,249488.0
2020-12-16 22:01:10-03:00,,239997.0,,,
2020-12-16 22:02:10-03:00,0.0,,,,
2020-12-16 22:02:49-03:00,,,,70061.0,
