date,APR El Sauce >> Pozo 1 >> Caudal Pozo 1(10938),APR El Sauce >> Pozo 2 >> Caudal Pozo 2(10992)
2020-12-28 12:40:31-03:00,0.0,
2020-12-28 12:43:41-03:00,,9.09
2020-12-28 12:45:31-03:00,0.0,
2020-12-28 12:48:42-03:00,,9.09
2020-12-28 12:50:31-03:00,0.0,
2020-12-28 12:53:42-03:00,,9.09
2020-12-28 12:55:32-03:00,0.0,
2020-12-28 12:58:42-03:00,,9.09
2020-12-28 13:00:32-03:00,0.0,
2020-12-28 13:03:43-03:00,,9.09
2020-12-28 13:05:32-03:00,0.0,
2020-12-28 13:08:43-03:00,,9.09
2020-12-28 13:10:32-03:00,0.0,
2020-12-28 13:13:43-03:00,,9.09
2020-12-28 13:15:33-03:00,0.0,
2020-12-28 13:18:44-03:00,,9.09
2020-12-28 13:20:33-03:00,0.0,
2020-12-28 13:23:44-03:00,,9.09
2020-12-28 13:25:33-03:00,0.0,
2020-12-28 13:28:44-03:00,,9.09
2020-12-28 13:30:34-03:00,0.0,
2020-12-28 13:33:45-03:00,,9.09
2020-12-28 13:35:34-03:00,0.0,
2020-12-28 13:38:45-03:00,,9.09
2020-12-28 13:40:35-03:00,0.0,
2020-12-28 13:43:45-03:00,,9.09
2020-12-28 13:45:35-03:00,0.0,
2020-12-28 13:48:46-03:00,,9.09
2020-12-28 13:50:35-03:00,0.0,
2020-12-28 13:53:46-03:00,,9.09
2020-12-28 13:55:35-03:00,0.0,
2020-12-28 13:58:46-03:00,,9.09
2020-12-28 14:00:36-03:00,0.0,
2020-12-28 14:03:46-03:00,,9.09
2020-12-28 14:05:36-03:00,0.0,
2020-12-28 14:08:47-03:00,,9.09
2020-12-28 14:10:36-03:00,0.0,
2020-12-28 14:13:47-03:00,,9.09
2020-12-28 14:15:37-03:00,0.0,
2020-12-28 14:18:47-03:00,,9.09
2020-12-28 14:20:37-03:00,0.0,
2020-12-28 14:23:48-03:00,,9.09
2020-12-28 14:25:37-03:00,0.0,
2020-12-28 14:28:48-03:00,,9.09
2020-12-28 14:30:38-03:00,0.0,
2020-12-28 14:33:48-03:00,,9.09
2020-12-28 14:35:38-03:00,0.0,
2020-12-28 14:38:49-03:00,,9.09
2020-12-28 14:40:38-03:00,0.0,
2020-12-28 14:43:49-03:00,,9.09
2020-12-28 14:45:39-03:00,0.0,
2020-12-28 14:48:49-03:00,,9.09
2020-12-28 14:50:39-03:00,0.0,
2020-12-28 14:53:50-03:00,,9.09
2020-12-28 14:55:39-03:00,0.0,
2020-12-28 14:58:50-03:00,,9.09
2020-12-28 15:00:40-03:00,0.0,
2020-12-28 15:03:50-03:00,,9.09
2020-12-28 15:05:40-03:00,0.0,
2020-12-28 15:08:51-03:00,,9.09
2020-12-28 15:10:40-03:00,0.0,
2020-12-28 15:13:51-03:00,,9.09
2020-12-28 15:15:41-03:00,0.0,
2020-12-28 15:18:51-03:00,,9.09
2020-12-28 15:20:41-03:00,0.0,
2020-12-28 15:23:52-03:00,,9.09
2020-12-28 15:25:41-03:00,0.0,
2020-12-28 15:28:52-03:00,,9.09
2020-12-28 15:30:42-03:00,0.0,
2020-12-28 15:33:52-03:00,,9.09
2020-12-28 15:35:43-03:00,0.0,
2020-12-28 15:38:53-03:00,,9.09
2020-12-28 15:40:43-03:00,0.0,
2020-12-28 15:43:53-03:00,,9.09
2020-12-28 15:45:43-03:00,0.0,
2020-12-28 15:48:53-03:00,,9.09
2020-12-28 15:50:44-03:00,0.0,
2020-12-28 15:53:53-03:00,,9.09
2020-12-28 15:55:44-03:00,0.0,
2020-12-28 15:58:54-03:00,,9.09
2020-12-28 16:00:44-03:00,0.0,
2020-12-28 16:03:54-03:00,,9.09
2020-12-28 16:05:45-03:00,0.0,
2020-12-28 16:08:54-03:00,,9.09
2020-12-28 16:10:45-03:00,0.0,
2020-12-28 16:13:55-03:00,,9.09
2020-12-28 16:15:45-03:00,0.0,
2020-12-28 16:18:55-03:00,,9.09
2020-12-28 16:20:45-03:00,0.0,
2020-12-28 16:23:55-03:00,,9.09
2020-12-28 16:25:46-03:00,0.0,
2020-12-28 16:28:56-03:00,,9.09
2020-12-28 16:30:46-03:00,0.0,
2020-12-28 16:33:57-03:00,,9.09
2020-12-28 16:35:46-03:00,0.0,
2020-12-28 16:38:57-03:00,,9.09
2020-12-28 16:40:47-03:00,0.0,
2020-12-28 16:43:57-03:00,,9.09
2020-12-28 16:45:47-03:00,0.0,
2020-12-28 16:48:57-03:00,,9.09
2020-12-28 16:50:47-03:00,0.0,
2020-12-28 16:53:58-03:00,,9.09
2020-12-28 16:55:48-03:00,0.0,
2020-12-28 16:58:58-03:00,,9.09
2020-12-28 17:00:48-03:00,0.0,
2020-12-28 17:03:58-03:00,,9.09
2020-12-28 17:05:48-03:00,0.0,
2020-12-28 17:08:59-03:00,,9.09
2020-12-28 17:10:49-03:00,0.0,
2020-12-28 17:13:59-03:00,,9.09
2020-12-28 17:15:49-03:00,0.0,
2020-12-28 17:18:59-03:00,,9.09
2020-12-28 17:20:49-03:00,0.0,
2020-12-28 17:24:00-03:00,,9.09
2020-12-28 17:25:50-03:00,0.0,
2020-12-28 17:29:00-03:00,,9.09
2020-12-28 17:30:50-03:00,0.0,
2020-12-28 17:34:00-03:00,,9.09
2020-12-28 17:35:50-03:00,0.0,
2020-12-28 17:39:01-03:00,,9.09
2020-12-28 17:40:51-03:00,0.0,
2020-12-28 17:44:01-03:00,,9.09
2020-12-28 17:45:51-03:00,0.0,
2020-12-28 17:49:01-03:00,,9.09
2020-12-28 17:50:51-03:00,0.0,
2020-12-28 17:54:02-03:00,,9.09
2020-12-28 17:55:52-03:00,0.0,
2020-12-28 17:59:02-03:00,,9.09
2020-12-28 18:00:52-03:00,0.0,
2020-12-28 18:04:02-03:00,,9.09
2020-12-28 18:05:52-03:00,0.0,
2020-12-28 18:09:02-03:00,,9.09
2020-12-28 18:10:53-03:00,0.0,
2020-12-28 18:14:03-03:00,,9.09
2020-12-28 18:15:53-03:00,0.0,
2020-12-28 18:19:03-03:00,,9.09
2020-12-28 18:20:53-03:00,0.0,
2020-12-28 18:24:03-03:00,,9.09
2020-12-28 18:25:54-03:00,0.0,
2020-12-28 18:29:04-03:00,,9.09
2020-12-28 18:30:54-03:00,0.0,
2020-12-28 18:34:05-03:00,,9.09
2020-12-28 18:35:54-03:00,0.0,
2020-12-28 18:39:05-03:00,,9.09
2020-12-28 18:40:55-03:00,0.0,
2020-12-28 18:44:05-03:00,,9.09
2020-12-28 18:45:55-03:00,0.0,
2020-12-28 18:49:06-03:00,,9.09
2020-12-28 18:50:55-03:00,0.0,
2020-12-28 18:54:06-03:00,,9.09
2020-12-28 18:55:56-03:00,0.0,
2020-12-28 18:59:06-03:00,,9.09
2020-12-28 19:00:56-03:00,0.0,
2020-12-28 19:04:07-03:00,,9.09
2020-12-28 19:05:56-03:00,0.0,
2020-12-28 19:09:07-03:00,,9.09
2020-12-28 19:10:56-03:00,0.0,
2020-12-28 19:14:07-03:00,,9.09
2020-12-28 19:15:57-03:00,0.0,
2020-12-28 19:19:08-03:00,,9.09
2020-12-28 19:20:57-03:00,0.0,
2020-12-28 19:24:08-03:00,,9.09
2020-12-28 19:25:57-03:00,0.0,
2020-12-28 19:29:08-03:00,,9.09
2020-12-28 19:30:58-03:00,0.0,
2020-12-28 19:34:08-03:00,,9.09
2020-12-28 19:35:58-03:00,0.0,
2020-12-28 19:39:09-03:00,,9.09
2020-12-28 19:40:59-03:00,0.0,
2020-12-28 19:44:09-03:00,,9.09
2020-12-28 19:45:59-03:00,0.0,
2020-12-28 19:49:09-03:00,,9.09
2020-12-28 19:50:59-03:00,0.0,
2020-12-28 19:54:10-03:00,,9.09
2020-12-28 19:55:59-03:00,0.0,
2020-12-28 19:59:10-03:00,,9.09
2020-12-28 20:01:00-03:00,0.0,
2020-12-28 20:04:10-03:00,,9.09
2020-12-28 20:06:00-03:00,0.0,
2020-12-28 20:09:11-03:00,,9.09
2020-12-28 20:11:01-03:00,0.0,
2020-12-28 20:14:11-03:00,,9.09
2020-12-28 20:16:01-03:00,0.0,
2020-12-28 20:19:11-03:00,,9.09
2020-12-28 20:21:01-03:00,0.0,
2020-12-28 20:24:12-03:00,,9.09
2020-12-28 20:26:01-03:00,0.0,
2020-12-28 20:29:12-03:00,,9.09
2020-12-28 20:31:02-03:00,0.0,
2020-12-28 20:34:12-03:00,,9.09
2020-12-28 20:36:02-03:00,0.0,
2020-12-28 20:39:13-03:00,,9.09
2020-12-28 20:41:02-03:00,0.0,
2020-12-28 20:44:13-03:00,,9.09
2020-12-28 20:46:03-03:00,0.0,
2020-12-28 20:49:13-03:00,,9.09
2020-12-28 20:51:03-03:00,0.0,
2020-12-28 20:54:14-03:00,,9.09
2020-12-28 20:56:03-03:00,0.0,
2020-12-28 20:59:14-03:00,,9.09
2020-12-28 21:01:04-03:00,0.0,
2020-12-28 21:04:14-03:00,,9.09
2020-12-28 21:06:04-03:00,0.0,
2020-12-28 21:09:15-03:00,,9.09
2020-12-28 21:11:04-03:00,0.0,
2020-12-28 21:14:15-03:00,,9.09
2020-12-28 21:16:05-03:00,0.0,
2020-12-28 21:19:15-03:00,,9.09
2020-12-28 21:21:05-03:00,0.0,
2020-12-28 21:24:16-03:00,,9.09
2020-12-28 21:26:05-03:00,0.0,
2020-12-28 21:29:16-03:00,,9.09
2020-12-28 21:31:06-03:00,0.0,
2020-12-28 21:34:16-03:00,,9.09
2020-12-28 21:36:06-03:00,0.0,
2020-12-28 21:39:16-03:00,,9.09
2020-12-28 21:41:07-03:00,0.0,
2020-12-28 21:44:17-03:00,,9.09
2020-12-28 21:46:07-03:00,0.0,
2020-12-28 21:49:17-03:00,,9.09
2020-12-28 21:51:07-03:00,0.0,
2020-12-28 21:54:17-03:00,,9.09
2020-12-28 21:56:08-03:00,0.0,
2020-12-28 21:59:18-03:00,,9.09
2020-12-28 22:01:08-03:00,0.0,
2020-12-28 22:04:18-03:00,,9.09
2020-12-28 22:06:08-03:00,0.0,
2020-12-28 22:09:18-03:00,,9.09
2020-12-28 22:11:09-03:00,0.0,
2020-12-28 22:14:19-03:00,,9.09
2020-12-28 22:16:09-03:00,0.0,
2020-12-28 22:19:19-03:00,,9.09
2020-12-28 22:21:09-03:00,0.0,
2020-12-28 22:24:19-03:00,,9.09
2020-12-28 22:26:10-03:00,0.0,
2020-12-28 22:29:20-03:00,,9.09
2020-12-28 22:31:10-03:00,0.0,
2020-12-28 22:34:20-03:00,,9.09
2020-12-28 22:36:10-03:00,0.0,
2020-12-28 22:39:20-03:00,,9.09
2020-12-28 22:41:11-03:00,0.0,
2020-12-28 22:44:21-03:00,,9.09
2020-12-28 22:46:11-03:00,0.0,
2020-12-28 22:49:21-03:00,,9.09
2020-12-28 22:51:11-03:00,0.0,
2020-12-28 22:54:21-03:00,,9.09
2020-12-28 22:56:11-03:00,0.0,
2020-12-28 22:59:21-03:00,,9.09
2020-12-28 23:01:12-03:00,0.0,
2020-12-28 23:04:22-03:00,,9.09
2020-12-28 23:06:12-03:00,0.0,
2020-12-28 23:09:22-03:00,,9.09
2020-12-28 23:11:12-03:00,0.0,
2020-12-28 23:14:22-03:00,,9.09
2020-12-28 23:16:13-03:00,0.0,
2020-12-28 23:19:23-03:00,,9.09
2020-12-28 23:21:13-03:00,0.0,
2020-12-28 23:24:23-03:00,,9.09
2020-12-28 23:26:13-03:00,0.0,
2020-12-28 23:29:23-03:00,,9.09
2020-12-28 23:31:14-03:00,0.0,
2020-12-28 23:34:24-03:00,,9.09
2020-12-28 23:36:14-03:00,0.0,
2020-12-28 23:39:24-03:00,,9.09
2020-12-28 23:41:15-03:00,0.0,
2020-12-28 23:44:24-03:00,,9.09
2020-12-28 23:46:15-03:00,0.0,
2020-12-28 23:49:25-03:00,,9.09
2020-12-28 23:51:15-03:00,0.0,
2020-12-28 23:54:25-03:00,,9.09
2020-12-28 23:56:15-03:00,0.0,
2020-12-28 23:59:25-03:00,,9.09
2020-12-29 00:01:16-03:00,0.0,
2020-12-29 00:04:26-03:00,,9.09
2020-12-29 00:06:16-03:00,0.0,
2020-12-29 00:09:26-03:00,,9.09
2020-12-29 00:11:16-03:00,0.0,
2020-12-29 00:14:26-03:00,,9.09
2020-12-29 00:16:17-03:00,0.0,
2020-12-29 00:19:26-03:00,,9.09
2020-12-29 00:21:17-03:00,0.0,
2020-12-29 00:24:27-03:00,,9.09
2020-12-29 00:26:17-03:00,0.0,
2020-12-29 00:29:27-03:00,,9.09
2020-12-29 00:31:18-03:00,0.0,
2020-12-29 00:34:27-03:00,,9.09
2020-12-29 00:36:18-03:00,0.0,
2020-12-29 00:39:28-03:00,,9.09
2020-12-29 00:41:18-03:00,0.0,
2020-12-29 00:44:28-03:00,,9.09
2020-12-29 00:46:19-03:00,0.0,
2020-12-29 00:49:28-03:00,,9.09
2020-12-29 00:51:19-03:00,0.0,
2020-12-29 00:54:29-03:00,,9.09
2020-12-29 00:56:19-03:00,0.0,
2020-12-29 00:59:29-03:00,,9.09
2020-12-29 01:01:19-03:00,0.0,
2020-12-29 01:04:29-03:00,,9.09
2020-12-29 01:06:20-03:00,0.0,
2020-12-29 01:09:30-03:00,,9.09
2020-12-29 01:11:20-03:00,0.0,
2020-12-29 01:14:30-03:00,,9.09
2020-12-29 01:16:20-03:00,0.0,
2020-12-29 01:19:30-03:00,,9.09
2020-12-29 01:21:21-03:00,0.0,
2020-12-29 01:24:31-03:00,,9.09
2020-12-29 01:26:21-03:00,0.0,
2020-12-29 01:29:31-03:00,,9.09
2020-12-29 01:31:22-03:00,0.0,
2020-12-29 01:34:31-03:00,,9.09
2020-12-29 01:36:22-03:00,0.0,
2020-12-29 01:39:32-03:00,,9.09
2020-12-29 01:41:22-03:00,0.0,
2020-12-29 01:44:32-03:00,,9.09
2020-12-29 01:46:22-03:00,0.0,
2020-12-29 01:49:32-03:00,,9.09
2020-12-29 01:51:23-03:00,0.0,
2020-12-29 01:54:32-03:00,,9.09
2020-12-29 01:56:23-03:00,0.0,
2020-12-29 01:59:33-03:00,,9.09
2020-12-29 02:01:23-03:00,0.0,
2020-12-29 02:04:33-03:00,,9.09
2020-12-29 02:06:24-03:00,0.0,
2020-12-29 02:09:33-03:00,,9.09
2020-12-29 02:11:24-03:00,0.0,
2020-12-29 02:14:34-03:00,,9.09
2020-12-29 02:16:24-03:00,0.0,
2020-12-29 02:19:34-03:00,,9.09
2020-12-29 02:21:25-03:00,0.0,
2020-12-29 02:24:34-03:00,,9.09
2020-12-29 02:26:25-03:00,0.0,
2020-12-29 02:29:35-03:00,,9.09
2020-12-29 02:31:25-03:00,0.0,
2020-12-29 02:34:35-03:00,,9.09
2020-12-29 02:36:26-03:00,0.0,
2020-12-29 02:39:35-03:00,,9.09
2020-12-29 02:41:26-03:00,0.0,
2020-12-29 02:44:36-03:00,,9.09
2020-12-29 02:46:26-03:00,0.0,
2020-12-29 02:49:36-03:00,,9.09
2020-12-29 02:51:27-03:00,0.0,
2020-12-29 02:54:36-03:00,,9.09
2020-12-29 02:56:27-03:00,0.0,
2020-12-29 02:59:37-03:00,,9.09
2020-12-29 03:01:27-03:00,0.0,
2020-12-29 03:04:37-03:00,,9.09
2020-12-29 03:06:28-03:00,0.0,
2020-12-29 03:09:37-03:00,,9.09
2020-12-29 03:11:28-03:00,0.0,
2020-12-29 03:14:37-03:00,,9.09
2020-12-29 03:16:28-03:00,0.0,
2020-12-29 03:19:38-03:00,,9.09
2020-12-29 03:21:07-03:00,,9.09
2020-12-29 03:21:29-03:00,0.0,
2020-12-29 03:24:38-03:00,,9.09
2020-12-29 03:26:29-03:00,0.0,
2020-12-29 03:29:38-03:00,,9.09
2020-12-29 03:31:29-03:00,0.0,
2020-12-29 03:34:39-03:00,,9.09
2020-12-29 03:36:30-03:00,0.0,
2020-12-29 03:39:39-03:00,,9.09
2020-12-29 03:41:30-03:00,0.0,
2020-12-29 03:44:39-03:00,,9.09
2020-12-29 03:46:30-03:00,0.0,
2020-12-29 03:49:40-03:00,,9.09
2020-12-29 03:51:31-03:00,0.0,
2020-12-29 03:54:40-03:00,,9.09
2020-12-29 03:56:31-03:00,0.0,
2020-12-29 03:59:40-03:00,,9.09
2020-12-29 04:01:31-03:00,0.0,
2020-12-29 04:04:41-03:00,,9.09
2020-12-29 04:06:32-03:00,0.0,
2020-12-29 04:09:41-03:00,,9.09
2020-12-29 04:11:32-03:00,0.0,
2020-12-29 04:14:41-03:00,,9.09
2020-12-29 04:16:32-03:00,0.0,
2020-12-29 04:19:42-03:00,,9.09
2020-12-29 04:21:33-03:00,0.0,
2020-12-29 04:24:42-03:00,,9.09
2020-12-29 04:26:33-03:00,0.0,
2020-12-29 04:29:42-03:00,,9.09
2020-12-29 04:31:33-03:00,0.0,
2020-12-29 04:34:42-03:00,,9.09
2020-12-29 04:36:34-03:00,0.0,
2020-12-29 04:39:43-03:00,,9.09
2020-12-29 04:41:34-03:00,0.0,
2020-12-29 04:44:43-03:00,,9.09
2020-12-29 04:46:34-03:00,0.0,
2020-12-29 04:49:43-03:00,,9.09
2020-12-29 04:51:35-03:00,0.0,
2020-12-29 04:54:44-03:00,,9.09
2020-12-29 04:56:35-03:00,0.0,
2020-12-29 04:59:44-03:00,,9.09
2020-12-29 05:01:35-03:00,0.0,
2020-12-29 05:04:44-03:00,,9.09
2020-12-29 05:06:35-03:00,0.0,
2020-12-29 05:09:45-03:00,,9.09
2020-12-29 05:11:36-03:00,0.0,
2020-12-29 05:14:45-03:00,,9.09
2020-12-29 05:16:36-03:00,0.0,
2020-12-29 05:19:45-03:00,,9.09
2020-12-29 05:21:36-03:00,0.0,
2020-12-29 05:24:46-03:00,,9.09
2020-12-29 05:26:37-03:00,0.0,
2020-12-29 05:29:46-03:00,,9.09
2020-12-29 05:31:38-03:00,0.0,
2020-12-29 05:34:46-03:00,,9.09
2020-12-29 05:36:38-03:00,0.0,
2020-12-29 05:39:47-03:00,,9.09
2020-12-29 05:41:38-03:00,0.0,
2020-12-29 05:44:47-03:00,,9.09
2020-12-29 05:46:39-03:00,0.0,
2020-12-29 05:49:47-03:00,,9.09
2020-12-29 05:51:39-03:00,0.0,
2020-12-29 05:54:48-03:00,,9.09
2020-12-29 05:56:39-03:00,0.0,
2020-12-29 05:59:48-03:00,,9.09
2020-12-29 06:01:40-03:00,0.0,
2020-12-29 06:04:48-03:00,,9.09
2020-12-29 06:06:40-03:00,0.0,
2020-12-29 06:09:48-03:00,,9.09
2020-12-29 06:11:40-03:00,0.0,
2020-12-29 06:14:49-03:00,,9.09
2020-12-29 06:16:41-03:00,0.0,
2020-12-29 06:19:49-03:00,,9.09
2020-12-29 06:21:41-03:00,0.0,
2020-12-29 06:24:49-03:00,,9.09
2020-12-29 06:26:41-03:00,0.0,
2020-12-29 06:29:50-03:00,,9.09
2020-12-29 06:31:42-03:00,0.0,
2020-12-29 06:34:50-03:00,,9.09
2020-12-29 06:36:42-03:00,0.0,
2020-12-29 06:39:50-03:00,,9.09
2020-12-29 06:41:42-03:00,0.0,
2020-12-29 06:44:51-03:00,,9.09
2020-12-29 06:46:42-03:00,0.0,
2020-12-29 06:49:51-03:00,,9.09
2020-12-29 06:51:43-03:00,0.0,
2020-12-29 06:54:51-03:00,,9.09
2020-12-29 06:56:43-03:00,0.0,
2020-12-29 06:59:52-03:00,,9.09
2020-12-29 07:01:43-03:00,0.0,
2020-12-29 07:04:52-03:00,,9.09
2020-12-29 07:06:44-03:00,0.0,
2020-12-29 07:09:52-03:00,,9.09
2020-12-29 07:11:44-03:00,0.0,
2020-12-29 07:14:53-03:00,,9.09
2020-12-29 07:16:44-03:00,0.0,
2020-12-29 07:19:53-03:00,,9.09
2020-12-29 07:21:45-03:00,0.0,
2020-12-29 07:24:53-03:00,,9.09
2020-12-29 07:26:45-03:00,0.0,
2020-12-29 07:29:54-03:00,,9.09
2020-12-29 07:31:46-03:00,0.0,
2020-12-29 07:34:54-03:00,,9.09
2020-12-29 07:36:46-03:00,0.0,
2020-12-29 07:39:54-03:00,,9.09
2020-12-29 07:41:46-03:00,0.0,
2020-12-29 07:44:55-03:00,,9.09
2020-12-29 07:46:47-03:00,0.0,
2020-12-29 07:49:55-03:00,,9.09
2020-12-29 07:51:47-03:00,0.0,
2020-12-29 07:54:55-03:00,,9.09
2020-12-29 07:56:47-03:00,0.0,
2020-12-29 07:59:56-03:00,,9.09
2020-12-29 08:01:48-03:00,0.0,
2020-12-29 08:04:56-03:00,,9.09
2020-12-29 08:06:48-03:00,0.0,
2020-12-29 08:09:56-03:00,,9.09
2020-12-29 08:11:48-03:00,0.0,
2020-12-29 08:14:56-03:00,,9.09
2020-12-29 08:16:49-03:00,0.0,
2020-12-29 08:19:57-03:00,,9.09
2020-12-29 08:21:49-03:00,0.0,
2020-12-29 08:24:57-03:00,,9.09
2020-12-29 08:26:49-03:00,0.0,
2020-12-29 08:29:57-03:00,,9.09
2020-12-29 08:31:50-03:00,0.0,
2020-12-29 08:34:58-03:00,,9.09
2020-12-29 08:36:50-03:00,0.0,
2020-12-29 08:39:58-03:00,,9.09
2020-12-29 08:41:50-03:00,0.0,
2020-12-29 08:44:58-03:00,,9.09
2020-12-29 08:46:51-03:00,0.0,
2020-12-29 08:49:59-03:00,,9.09
2020-12-29 08:51:51-03:00,0.0,
2020-12-29 08:54:59-03:00,,9.09
2020-12-29 08:56:51-03:00,0.0,
2020-12-29 08:59:59-03:00,,9.09
2020-12-29 09:01:51-03:00,0.0,
2020-12-29 09:05:00-03:00,,9.09
2020-12-29 09:06:52-03:00,0.0,
2020-12-29 09:10:00-03:00,,9.09
2020-12-29 09:11:52-03:00,0.0,
2020-12-29 09:15:00-03:00,,9.09
2020-12-29 09:16:52-03:00,0.0,
2020-12-29 09:20:01-03:00,,9.09
2020-12-29 09:21:53-03:00,0.0,
2020-12-29 09:25:01-03:00,,9.09
2020-12-29 09:26:53-03:00,0.0,
2020-12-29 09:30:01-03:00,,9.09
2020-12-29 09:31:54-03:00,0.0,
2020-12-29 09:35:02-03:00,,9.09
2020-12-29 09:36:54-03:00,0.0,
2020-12-29 09:40:02-03:00,,9.09
2020-12-29 09:41:55-03:00,0.0,
2020-12-29 09:45:02-03:00,,9.09
2020-12-29 09:46:55-03:00,0.0,
2020-12-29 09:50:02-03:00,,9.09
2020-12-29 09:51:55-03:00,0.0,
2020-12-29 09:55:03-03:00,,9.09
2020-12-29 09:56:56-03:00,0.0,
2020-12-29 10:00:03-03:00,,9.09
2020-12-29 10:01:56-03:00,0.0,
2020-12-29 10:05:03-03:00,,9.09
2020-12-29 10:06:56-03:00,0.0,
2020-12-29 10:10:04-03:00,,9.09
2020-12-29 10:11:56-03:00,0.0,
2020-12-29 10:15:04-03:00,,9.09
2020-12-29 10:16:57-03:00,0.0,
2020-12-29 10:19:43-03:00,0.0,
2020-12-29 10:20:04-03:00,,9.09
2020-12-29 10:20:29-03:00,0.0,
2020-12-29 10:25:05-03:00,,9.09
2020-12-29 10:25:29-03:00,0.0,
2020-12-29 10:30:05-03:00,,9.09
2020-12-29 10:30:30-03:00,0.0,
2020-12-29 10:35:05-03:00,,9.09
2020-12-29 10:35:30-03:00,0.0,
2020-12-29 10:40:06-03:00,,9.09
2020-12-29 10:40:30-03:00,0.0,
2020-12-29 10:45:06-03:00,,9.09
2020-12-29 10:45:31-03:00,0.0,
2020-12-29 10:50:06-03:00,,9.09
2020-12-29 10:50:31-03:00,0.0,
2020-12-29 10:55:07-03:00,,9.09
2020-12-29 10:55:31-03:00,0.0,
2020-12-29 11:00:07-03:00,,9.09
2020-12-29 11:00:32-03:00,0.0,
2020-12-29 11:05:07-03:00,,9.09
2020-12-29 11:05:32-03:00,0.0,
2020-12-29 11:10:08-03:00,,9.09
2020-12-29 11:10:32-03:00,0.0,
2020-12-29 11:15:08-03:00,,9.09
2020-12-29 11:15:33-03:00,0.0,
2020-12-29 11:20:08-03:00,,9.09
2020-12-29 11:20:33-03:00,0.0,
2020-12-29 11:25:08-03:00,,9.09
2020-12-29 11:25:33-03:00,0.0,
2020-12-29 11:30:09-03:00,,9.09
2020-12-29 11:30:36-03:00,0.0,
2020-12-29 11:35:09-03:00,,9.09
2020-12-29 11:35:34-03:00,0.0,
2020-12-29 11:40:09-03:00,,9.09
2020-12-29 11:40:34-03:00,0.0,
2020-12-29 11:45:10-03:00,,9.09
2020-12-29 11:45:35-03:00,0.0,
2020-12-29 11:50:10-03:00,,9.09
2020-12-29 11:50:35-03:00,0.0,
2020-12-29 11:55:10-03:00,,9.09
2020-12-29 11:55:35-03:00,0.0,
2020-12-29 12:00:11-03:00,,9.09
2020-12-29 12:00:36-03:00,0.0,
2020-12-29 12:05:11-03:00,,9.09
2020-12-29 12:05:36-03:00,0.0,
2020-12-29 12:10:11-03:00,,9.09
2020-12-29 12:10:36-03:00,0.0,
2020-12-29 12:15:12-03:00,,9.09
2020-12-29 12:15:36-03:00,0.0,
2020-12-29 12:20:12-03:00,,9.09
2020-12-29 12:20:37-03:00,0.0,
2020-12-29 12:25:12-03:00,,9.09
2020-12-29 12:25:37-03:00,0.0,
2020-12-29 12:30:13-03:00,,9.09
2020-12-29 12:30:37-03:00,0.0,
2020-12-29 12:35:13-03:00,,9.09
2020-12-29 12:35:38-03:00,0.0,
2020-12-29 12:40:13-03:00,,9.09
2020-12-29 12:40:38-03:00,0.0,
2020-12-29 12:45:14-03:00,,9.09
2020-12-29 12:45:38-03:00,0.0,
2020-12-29 12:50:14-03:00,,9.09
2020-12-29 12:50:39-03:00,0.0,
2020-12-29 12:55:14-03:00,,9.09
2020-12-29 12:55:39-03:00,0.0,
2020-12-29 13:00:15-03:00,,9.09
2020-12-29 13:00:39-03:00,0.0,
2020-12-29 13:05:15-03:00,,9.09
2020-12-29 13:05:40-03:00,0.0,
2020-12-29 13:10:15-03:00,,9.09
2020-12-29 13:10:40-03:00,0.0,
2020-12-29 13:15:15-03:00,,9.09
2020-12-29 13:15:40-03:00,0.0,
2020-12-29 13:20:16-03:00,,9.09
2020-12-29 13:20:41-03:00,0.0,
2020-12-29 13:25:16-03:00,,9.09
2020-12-29 13:25:41-03:00,0.0,
2020-12-29 13:30:16-03:00,,9.09
2020-12-29 13:30:41-03:00,0.0,
2020-12-29 13:35:17-03:00,,9.09
2020-12-29 13:35:42-03:00,0.0,
2020-12-29 13:40:17-03:00,,9.09
2020-12-29 13:40:42-03:00,0.0,
2020-12-29 13:45:17-03:00,,9.09
2020-12-29 13:45:42-03:00,0.0,
2020-12-29 13:50:18-03:00,,9.09
2020-12-29 13:50:43-03:00,0.0,
2020-12-29 13:55:18-03:00,,9.09
2020-12-29 13:55:43-03:00,0.0,
2020-12-29 14:00:18-03:00,,9.09
2020-12-29 14:00:43-03:00,0.0,
2020-12-29 14:05:19-03:00,,9.09
2020-12-29 14:05:44-03:00,0.0,
2020-12-29 14:10:19-03:00,,9.09
2020-12-29 14:10:44-03:00,0.0,
2020-12-29 14:15:19-03:00,,9.09
2020-12-29 14:15:44-03:00,0.0,
2020-12-29 14:20:20-03:00,,9.09
2020-12-29 14:20:45-03:00,0.0,
2020-12-29 14:25:20-03:00,,9.09
2020-12-29 14:25:45-03:00,0.0,
2020-12-29 14:30:20-03:00,,9.09
2020-12-29 14:30:45-03:00,0.0,
2020-12-29 14:35:21-03:00,,9.09
2020-12-29 14:35:46-03:00,0.0,
2020-12-29 14:40:21-03:00,,9.09
2020-12-29 14:40:46-03:00,0.0,
2020-12-29 14:45:21-03:00,,9.09
2020-12-29 14:45:46-03:00,0.0,
2020-12-29 14:50:21-03:00,,9.09
2020-12-29 14:50:46-03:00,0.0,
2020-12-29 14:55:22-03:00,,9.09
2020-12-29 14:55:47-03:00,0.0,
