date,APR Los Cerrillos >> Estanques Acumuladores >> Volumen Acumulado Salida(12882),APR Los Cerrillos >> Pozo >> Volumen Pozo(12776)
2020-12-15 13:37:26-03:00,,104154.0
2020-12-15 13:39:10-03:00,0.0,
2020-12-15 13:42:21-03:00,,104156.0
2020-12-15 13:42:26-03:00,,104156.0
2020-12-15 13:44:11-03:00,0.0,
2020-12-15 13:47:21-03:00,,104159.0
2020-12-15 13:47:26-03:00,,104159.0
2020-12-15 13:49:11-03:00,0.0,
2020-12-15 13:52:21-03:00,,104161.0
2020-12-15 13:52:26-03:00,,104161.0
2020-12-15 13:54:11-03:00,0.0,
2020-12-15 13:57:22-03:00,,104164.0
2020-12-15 13:57:27-03:00,,104164.0
2020-12-15 13:59:12-03:00,0.0,
2020-12-15 14:02:22-03:00,,104167.0
2020-12-15 14:02:27-03:00,,104167.0
2020-12-15 14:04:12-03:00,0.0,
2020-12-15 14:07:22-03:00,,104169.0
2020-12-15 14:07:28-03:00,,104169.0
2020-12-15 14:09:12-03:00,0.0,
2020-12-15 14:12:23-03:00,,104172.0
2020-12-15 14:12:28-03:00,,104172.0
2020-12-15 14:14:13-03:00,0.0,
2020-12-15 14:17:23-03:00,,104174.0
2020-12-15 14:17:28-03:00,,104174.0
2020-12-15 14:19:13-03:00,0.0,
2020-12-15 14:22:23-03:00,,104177.0
2020-12-15 14:22:28-03:00,,104177.0
2020-12-15 14:24:13-03:00,0.0,
2020-12-15 14:27:24-03:00,,104179.0
2020-12-15 14:27:29-03:00,,104180.0
2020-12-15 14:29:14-03:00,0.0,
2020-12-15 14:32:24-03:00,,104182.0
2020-12-15 14:32:29-03:00,,104182.0
2020-12-15 14:34:14-03:00,0.0,
2020-12-15 14:37:24-03:00,,104185.0
2020-12-15 14:37:29-03:00,,104185.0
2020-12-15 14:39:14-03:00,0.0,
2020-12-15 14:42:24-03:00,,104187.0
2020-12-15 14:42:30-03:00,,104187.0
2020-12-15 14:44:15-03:00,0.0,
2020-12-15 14:47:25-03:00,,104190.0
2020-12-15 14:47:30-03:00,,104190.0
2020-12-15 14:49:15-03:00,0.0,
2020-12-15 14:52:25-03:00,,104192.0
2020-12-15 14:52:30-03:00,,104192.0
2020-12-15 14:54:15-03:00,0.0,
2020-12-15 14:57:25-03:00,,104195.0
2020-12-15 14:57:31-03:00,,104195.0
2020-12-15 14:59:16-03:00,0.0,
2020-12-15 15:02:26-03:00,,104197.0
2020-12-15 15:02:31-03:00,,104198.0
2020-12-15 15:04:16-03:00,0.0,
2020-12-15 15:07:26-03:00,,104200.0
2020-12-15 15:07:31-03:00,,104200.0
2020-12-15 15:09:16-03:00,0.0,
2020-12-15 15:12:26-03:00,,104203.0
2020-12-15 15:12:31-03:00,,104203.0
2020-12-15 15:14:16-03:00,0.0,
2020-12-15 15:17:27-03:00,,104204.0
2020-12-15 15:17:32-03:00,,104204.0
2020-12-15 15:19:17-03:00,0.0,
2020-12-15 15:22:27-03:00,,104204.0
2020-12-15 15:22:32-03:00,,104204.0
2020-12-15 15:24:17-03:00,0.0,
2020-12-15 15:27:27-03:00,,104204.0
2020-12-15 15:27:32-03:00,,104204.0
2020-12-15 15:29:17-03:00,0.0,
2020-12-15 15:32:27-03:00,,104204.0
2020-12-15 15:32:33-03:00,,104204.0
2020-12-15 15:34:18-03:00,0.0,
2020-12-15 15:37:28-03:00,,104204.0
2020-12-15 15:37:33-03:00,,104204.0
2020-12-15 15:39:18-03:00,0.0,
2020-12-15 15:42:28-03:00,,104204.0
2020-12-15 15:42:33-03:00,,104204.0
2020-12-15 15:44:18-03:00,0.0,
2020-12-15 15:47:28-03:00,,104204.0
2020-12-15 15:47:34-03:00,,104204.0
2020-12-15 15:49:19-03:00,0.0,
2020-12-15 15:52:29-03:00,,104204.0
2020-12-15 15:52:34-03:00,,104204.0
2020-12-15 15:54:19-03:00,0.0,
2020-12-15 15:57:29-03:00,,104204.0
2020-12-15 15:57:34-03:00,,104204.0
2020-12-15 15:59:19-03:00,0.0,
2020-12-15 16:02:29-03:00,,104204.0
2020-12-15 16:02:34-03:00,,104204.0
2020-12-15 16:04:20-03:00,0.0,
2020-12-15 16:07:30-03:00,,104204.0
2020-12-15 16:07:35-03:00,,104204.0
2020-12-15 16:09:20-03:00,0.0,
2020-12-15 16:12:30-03:00,,104204.0
2020-12-15 16:12:35-03:00,,104204.0
2020-12-15 16:14:20-03:00,0.0,
2020-12-15 16:17:30-03:00,,104204.0
2020-12-15 16:17:35-03:00,,104204.0
2020-12-15 16:19:21-03:00,0.0,
2020-12-15 16:22:31-03:00,,104205.0
2020-12-15 16:22:36-03:00,,104205.0
2020-12-15 16:24:21-03:00,0.0,
2020-12-15 16:27:31-03:00,,104208.0
2020-12-15 16:27:36-03:00,,104208.0
2020-12-15 16:29:21-03:00,0.0,
2020-12-15 16:32:31-03:00,,104210.0
2020-12-15 16:32:36-03:00,,104210.0
2020-12-15 16:34:22-03:00,0.0,
2020-12-15 16:35:17-03:00,,104212.0
2020-12-15 16:35:20-03:00,,104212.0
2020-12-15 16:39:22-03:00,0.0,
2020-12-15 16:40:17-03:00,,104214.0
2020-12-15 16:40:20-03:00,,104214.0
2020-12-15 16:44:22-03:00,0.0,
2020-12-15 16:45:18-03:00,,104217.0
2020-12-15 16:45:20-03:00,,104217.0
2020-12-15 16:49:23-03:00,0.0,
2020-12-15 16:50:19-03:00,,104219.0
2020-12-15 16:50:22-03:00,,104220.0
2020-12-15 16:54:23-03:00,0.0,
2020-12-15 16:55:19-03:00,,104222.0
2020-12-15 16:55:22-03:00,,104222.0
2020-12-15 16:59:23-03:00,0.0,
2020-12-15 17:00:19-03:00,,104225.0
2020-12-15 17:00:23-03:00,,104225.0
2020-12-15 17:04:24-03:00,0.0,
2020-12-15 17:05:20-03:00,,104227.0
2020-12-15 17:05:23-03:00,,104227.0
2020-12-15 17:09:24-03:00,0.0,
2020-12-15 17:10:20-03:00,,104230.0
2020-12-15 17:10:23-03:00,,104230.0
2020-12-15 17:14:24-03:00,0.0,
2020-12-15 17:15:20-03:00,,104232.0
2020-12-15 17:15:23-03:00,,104232.0
2020-12-15 17:19:25-03:00,0.0,
2020-12-15 17:20:20-03:00,,104235.0
2020-12-15 17:20:23-03:00,,104235.0
2020-12-15 17:24:25-03:00,0.0,
2020-12-15 17:25:20-03:00,,104238.0
2020-12-15 17:25:24-03:00,,104238.0
2020-12-15 17:29:25-03:00,0.0,
2020-12-15 17:30:21-03:00,,104240.0
2020-12-15 17:30:24-03:00,,104240.0
2020-12-15 17:34:25-03:00,0.0,
2020-12-15 17:35:21-03:00,,104243.0
2020-12-15 17:35:24-03:00,,104243.0
2020-12-15 17:39:26-03:00,0.0,
2020-12-15 17:40:21-03:00,,104245.0
2020-12-15 17:40:25-03:00,,104245.0
2020-12-15 17:44:26-03:00,0.0,
2020-12-15 17:45:22-03:00,,104248.0
2020-12-15 17:45:25-03:00,,104248.0
2020-12-15 17:49:26-03:00,0.0,
2020-12-15 17:50:22-03:00,,104250.0
2020-12-15 17:50:25-03:00,,104250.0
2020-12-15 17:54:27-03:00,0.0,
2020-12-15 17:55:22-03:00,,104250.0
2020-12-15 17:55:26-03:00,,104250.0
2020-12-15 17:59:27-03:00,0.0,
2020-12-15 18:00:23-03:00,,104250.0
2020-12-15 18:00:26-03:00,,104250.0
2020-12-15 18:04:27-03:00,0.0,
2020-12-15 18:05:23-03:00,,104250.0
2020-12-15 18:05:26-03:00,,104250.0
2020-12-15 18:09:28-03:00,0.0,
2020-12-15 18:10:23-03:00,,104250.0
2020-12-15 18:10:27-03:00,,104250.0
2020-12-15 18:14:28-03:00,0.0,
2020-12-15 18:15:24-03:00,,104250.0
2020-12-15 18:15:27-03:00,,104250.0
2020-12-15 18:19:28-03:00,0.0,
2020-12-15 18:20:24-03:00,,104250.0
2020-12-15 18:20:27-03:00,,104250.0
2020-12-15 18:24:29-03:00,0.0,
2020-12-15 18:25:24-03:00,,104250.0
2020-12-15 18:25:27-03:00,,104250.0
2020-12-15 18:29:29-03:00,0.0,
2020-12-15 18:30:24-03:00,,104250.0
2020-12-15 18:30:28-03:00,,104250.0
2020-12-15 18:34:29-03:00,0.0,
2020-12-15 18:35:25-03:00,,104250.0
2020-12-15 18:35:28-03:00,,104250.0
2020-12-15 18:39:30-03:00,0.0,
2020-12-15 18:40:25-03:00,,104250.0
2020-12-15 18:40:28-03:00,,104250.0
2020-12-15 18:44:30-03:00,0.0,
2020-12-15 18:45:25-03:00,,104250.0
2020-12-15 18:45:29-03:00,,104250.0
2020-12-15 18:49:30-03:00,0.0,
2020-12-15 18:50:26-03:00,,104250.0
2020-12-15 18:50:29-03:00,,104250.0
2020-12-15 18:54:31-03:00,0.0,
2020-12-15 18:55:26-03:00,,104253.0
2020-12-15 18:55:29-03:00,,104253.0
2020-12-15 18:59:31-03:00,0.0,
2020-12-15 19:00:26-03:00,,104255.0
2020-12-15 19:00:30-03:00,,104256.0
2020-12-15 19:04:31-03:00,0.0,
2020-12-15 19:05:27-03:00,,104258.0
2020-12-15 19:05:30-03:00,,104258.0
2020-12-15 19:09:31-03:00,0.0,
2020-12-15 19:10:27-03:00,,104261.0
2020-12-15 19:10:30-03:00,,104261.0
2020-12-15 19:14:32-03:00,0.0,
2020-12-15 19:15:27-03:00,,104263.0
2020-12-15 19:15:30-03:00,,104263.0
2020-12-15 19:19:32-03:00,0.0,
2020-12-15 19:20:28-03:00,,104266.0
2020-12-15 19:20:31-03:00,,104266.0
2020-12-15 19:24:32-03:00,0.0,
2020-12-15 19:25:28-03:00,,104268.0
2020-12-15 19:25:31-03:00,,104268.0
2020-12-15 19:29:33-03:00,0.0,
2020-12-15 19:30:28-03:00,,104271.0
2020-12-15 19:30:31-03:00,,104271.0
2020-12-15 19:34:33-03:00,0.0,
2020-12-15 19:35:28-03:00,,104273.0
2020-12-15 19:35:32-03:00,,104273.0
2020-12-15 19:39:33-03:00,0.0,
2020-12-15 19:40:29-03:00,,104276.0
2020-12-15 19:40:32-03:00,,104276.0
2020-12-15 19:44:34-03:00,0.0,
2020-12-15 19:45:29-03:00,,104279.0
2020-12-15 19:45:32-03:00,,104279.0
2020-12-15 19:49:34-03:00,0.0,
2020-12-15 19:50:29-03:00,,104281.0
2020-12-15 19:50:33-03:00,,104281.0
2020-12-15 19:54:34-03:00,0.0,
2020-12-15 19:55:30-03:00,,104284.0
2020-12-15 19:55:33-03:00,,104284.0
2020-12-15 19:59:34-03:00,0.0,
2020-12-15 20:00:30-03:00,,104286.0
2020-12-15 20:00:33-03:00,,104286.0
2020-12-15 20:04:34-03:00,0.0,
2020-12-15 20:05:30-03:00,,104289.0
2020-12-15 20:05:34-03:00,,104289.0
2020-12-15 20:09:34-03:00,0.0,
2020-12-15 20:10:31-03:00,,104291.0
2020-12-15 20:10:34-03:00,,104291.0
2020-12-15 20:14:35-03:00,0.0,
2020-12-15 20:15:31-03:00,,104294.0
2020-12-15 20:15:34-03:00,,104294.0
2020-12-15 20:19:35-03:00,0.0,
2020-12-15 20:20:31-03:00,,104297.0
2020-12-15 20:20:34-03:00,,104297.0
2020-12-15 20:24:35-03:00,0.0,
2020-12-15 20:25:32-03:00,,104299.0
2020-12-15 20:25:35-03:00,,104299.0
2020-12-15 20:29:36-03:00,0.0,
2020-12-15 20:30:32-03:00,,104302.0
2020-12-15 20:30:35-03:00,,104302.0
2020-12-15 20:34:36-03:00,0.0,
2020-12-15 20:35:32-03:00,,104304.0
2020-12-15 20:35:35-03:00,,104304.0
2020-12-15 20:39:37-03:00,0.0,
2020-12-15 20:40:32-03:00,,104307.0
2020-12-15 20:40:36-03:00,,104307.0
2020-12-15 20:44:37-03:00,0.0,
2020-12-15 20:45:33-03:00,,104309.0
2020-12-15 20:45:36-03:00,,104309.0
2020-12-15 20:49:37-03:00,0.0,
2020-12-15 20:50:33-03:00,,104312.0
2020-12-15 20:50:36-03:00,,104312.0
2020-12-15 20:54:37-03:00,0.0,
2020-12-15 20:55:33-03:00,,104315.0
2020-12-15 20:55:37-03:00,,104315.0
2020-12-15 20:59:39-03:00,0.0,
2020-12-15 21:00:34-03:00,,104317.0
2020-12-15 21:00:37-03:00,,104317.0
2020-12-15 21:04:39-03:00,0.0,
2020-12-15 21:05:34-03:00,,104320.0
2020-12-15 21:05:37-03:00,,104320.0
2020-12-15 21:09:39-03:00,0.0,
2020-12-15 21:10:34-03:00,,104322.0
2020-12-15 21:10:37-03:00,,104322.0
2020-12-15 21:14:39-03:00,0.0,
2020-12-15 21:15:35-03:00,,104325.0
2020-12-15 21:15:38-03:00,,104325.0
2020-12-15 21:19:40-03:00,0.0,
2020-12-15 21:20:35-03:00,,104327.0
2020-12-15 21:20:38-03:00,,104327.0
2020-12-15 21:24:40-03:00,0.0,
2020-12-15 21:25:35-03:00,,104330.0
2020-12-15 21:25:38-03:00,,104330.0
2020-12-15 21:29:40-03:00,0.0,
2020-12-15 21:30:36-03:00,,104333.0
2020-12-15 21:30:39-03:00,,104333.0
2020-12-15 21:34:41-03:00,0.0,
2020-12-15 21:35:36-03:00,,104335.0
2020-12-15 21:35:39-03:00,,104335.0
2020-12-15 21:39:41-03:00,0.0,
2020-12-15 21:40:36-03:00,,104338.0
2020-12-15 21:40:39-03:00,,104338.0
2020-12-15 21:44:41-03:00,0.0,
2020-12-15 21:45:36-03:00,,104340.0
2020-12-15 21:45:40-03:00,,104340.0
2020-12-15 21:49:42-03:00,0.0,
2020-12-15 21:50:37-03:00,,104340.0
2020-12-15 21:50:40-03:00,,104340.0
2020-12-15 21:54:42-03:00,0.0,
2020-12-15 21:55:37-03:00,,104340.0
2020-12-15 21:55:40-03:00,,104340.0
2020-12-15 21:59:42-03:00,0.0,
2020-12-15 22:00:37-03:00,,104340.0
2020-12-15 22:00:41-03:00,,104340.0
2020-12-15 22:04:43-03:00,0.0,
2020-12-15 22:05:38-03:00,,104340.0
2020-12-15 22:05:41-03:00,,104340.0
2020-12-15 22:09:43-03:00,0.0,
2020-12-15 22:10:38-03:00,,104340.0
2020-12-15 22:10:41-03:00,,104340.0
2020-12-15 22:14:43-03:00,0.0,
2020-12-15 22:15:38-03:00,,104340.0
2020-12-15 22:15:41-03:00,,104340.0
2020-12-15 22:19:44-03:00,0.0,
2020-12-15 22:20:39-03:00,,104340.0
2020-12-15 22:20:42-03:00,,104340.0
2020-12-15 22:24:44-03:00,0.0,
2020-12-15 22:25:39-03:00,,104340.0
2020-12-15 22:25:42-03:00,,104340.0
2020-12-15 22:29:44-03:00,0.0,
2020-12-15 22:30:39-03:00,,104340.0
2020-12-15 22:30:42-03:00,,104340.0
2020-12-15 22:34:45-03:00,0.0,
2020-12-15 22:35:39-03:00,,104340.0
2020-12-15 22:35:43-03:00,,104340.0
2020-12-15 22:39:45-03:00,0.0,
2020-12-15 22:40:40-03:00,,104340.0
2020-12-15 22:40:43-03:00,,104340.0
2020-12-15 22:44:45-03:00,0.0,
2020-12-15 22:45:40-03:00,,104340.0
2020-12-15 22:45:43-03:00,,104340.0
2020-12-15 22:49:46-03:00,0.0,
2020-12-15 22:50:40-03:00,,104340.0
2020-12-15 22:50:44-03:00,,104340.0
2020-12-15 22:54:46-03:00,0.0,
2020-12-15 22:55:41-03:00,,104343.0
2020-12-15 22:55:44-03:00,,104343.0
2020-12-15 22:59:46-03:00,0.0,
2020-12-15 23:00:41-03:00,,104345.0
2020-12-15 23:00:44-03:00,,104345.0
2020-12-15 23:04:46-03:00,0.0,
2020-12-15 23:05:41-03:00,,104348.0
2020-12-15 23:05:45-03:00,,104348.0
2020-12-15 23:09:47-03:00,0.0,
2020-12-15 23:10:42-03:00,,104350.0
2020-12-15 23:10:45-03:00,,104350.0
2020-12-15 23:14:47-03:00,0.0,
2020-12-15 23:15:42-03:00,,104353.0
2020-12-15 23:15:45-03:00,,104353.0
2020-12-15 23:19:47-03:00,0.0,
2020-12-15 23:20:42-03:00,,104356.0
2020-12-15 23:20:45-03:00,,104356.0
2020-12-15 23:24:48-03:00,0.0,
2020-12-15 23:25:43-03:00,,104358.0
2020-12-15 23:25:46-03:00,,104358.0
2020-12-15 23:29:48-03:00,0.0,
2020-12-15 23:30:43-03:00,,104361.0
2020-12-15 23:30:46-03:00,,104361.0
2020-12-15 23:34:48-03:00,0.0,
2020-12-15 23:35:43-03:00,,104363.0
2020-12-15 23:35:46-03:00,,104363.0
2020-12-15 23:39:49-03:00,0.0,
2020-12-15 23:40:43-03:00,,104366.0
2020-12-15 23:40:47-03:00,,104366.0
2020-12-15 23:44:49-03:00,0.0,
2020-12-15 23:45:44-03:00,,104368.0
2020-12-15 23:45:47-03:00,,104368.0
2020-12-15 23:49:49-03:00,0.0,
2020-12-15 23:50:44-03:00,,104371.0
2020-12-15 23:50:47-03:00,,104371.0
2020-12-15 23:54:50-03:00,0.0,
2020-12-15 23:55:44-03:00,,104373.0
2020-12-15 23:55:48-03:00,,104373.0
2020-12-15 23:59:50-03:00,0.0,
2020-12-16 00:00:45-03:00,,104373.0
2020-12-16 00:00:48-03:00,,104373.0
2020-12-16 00:04:50-03:00,0.0,
2020-12-16 00:05:45-03:00,,104373.0
2020-12-16 00:05:48-03:00,,104373.0
2020-12-16 00:09:51-03:00,0.0,
2020-12-16 00:10:45-03:00,,104373.0
2020-12-16 00:10:48-03:00,,104373.0
2020-12-16 00:14:51-03:00,0.0,
2020-12-16 00:15:46-03:00,,104373.0
2020-12-16 00:15:49-03:00,,104373.0
2020-12-16 00:19:51-03:00,0.0,
2020-12-16 00:20:46-03:00,,104373.0
2020-12-16 00:20:49-03:00,,104373.0
2020-12-16 00:24:51-03:00,0.0,
2020-12-16 00:25:46-03:00,,104373.0
2020-12-16 00:25:49-03:00,,104373.0
2020-12-16 00:29:52-03:00,0.0,
2020-12-16 00:30:47-03:00,,104373.0
2020-12-16 00:30:50-03:00,,104373.0
2020-12-16 00:34:52-03:00,0.0,
2020-12-16 00:35:47-03:00,,104373.0
2020-12-16 00:35:50-03:00,,104373.0
2020-12-16 00:39:53-03:00,0.0,
2020-12-16 00:40:47-03:00,,104373.0
2020-12-16 00:40:50-03:00,,104373.0
2020-12-16 00:44:53-03:00,0.0,
2020-12-16 00:45:47-03:00,,104373.0
2020-12-16 00:45:51-03:00,,104373.0
2020-12-16 00:49:54-03:00,0.0,
2020-12-16 00:50:48-03:00,,104373.0
2020-12-16 00:50:51-03:00,,104373.0
2020-12-16 00:54:54-03:00,0.0,
2020-12-16 00:55:48-03:00,,104373.0
2020-12-16 00:55:51-03:00,,104373.0
2020-12-16 00:59:54-03:00,0.0,
2020-12-16 01:00:48-03:00,,104373.0
2020-12-16 01:00:52-03:00,,104373.0
2020-12-16 01:04:54-03:00,0.0,
2020-12-16 01:05:49-03:00,,104373.0
2020-12-16 01:05:52-03:00,,104373.0
2020-12-16 01:09:55-03:00,0.0,
2020-12-16 01:10:49-03:00,,104373.0
2020-12-16 01:10:52-03:00,,104373.0
2020-12-16 01:14:55-03:00,0.0,
2020-12-16 01:15:49-03:00,,104373.0
2020-12-16 01:15:52-03:00,,104373.0
2020-12-16 01:19:55-03:00,0.0,
2020-12-16 01:20:50-03:00,,104373.0
2020-12-16 01:20:53-03:00,,104373.0
2020-12-16 01:24:56-03:00,0.0,
2020-12-16 01:25:50-03:00,,104373.0
2020-12-16 01:25:53-03:00,,104373.0
2020-12-16 01:29:56-03:00,0.0,
2020-12-16 01:30:50-03:00,,104373.0
2020-12-16 01:30:53-03:00,,104373.0
2020-12-16 01:34:56-03:00,0.0,
2020-12-16 01:35:51-03:00,,104373.0
2020-12-16 01:35:54-03:00,,104373.0
2020-12-16 01:39:57-03:00,0.0,
2020-12-16 01:40:51-03:00,,104373.0
2020-12-16 01:40:54-03:00,,104373.0
2020-12-16 01:44:57-03:00,0.0,
2020-12-16 01:45:51-03:00,,104373.0
2020-12-16 01:45:54-03:00,,104373.0
2020-12-16 01:49:57-03:00,0.0,
2020-12-16 01:50:51-03:00,,104373.0
2020-12-16 01:50:55-03:00,,104373.0
2020-12-16 01:54:58-03:00,0.0,
2020-12-16 01:55:52-03:00,,104373.0
2020-12-16 01:55:55-03:00,,104373.0
2020-12-16 01:59:58-03:00,0.0,
2020-12-16 02:00:52-03:00,,104373.0
2020-12-16 02:00:55-03:00,,104373.0
2020-12-16 02:04:58-03:00,0.0,
2020-12-16 02:05:52-03:00,,104373.0
2020-12-16 02:05:55-03:00,,104373.0
2020-12-16 02:09:58-03:00,0.0,
2020-12-16 02:10:53-03:00,,104373.0
2020-12-16 02:10:56-03:00,,104373.0
2020-12-16 02:14:59-03:00,0.0,
2020-12-16 02:15:53-03:00,,104373.0
2020-12-16 02:15:56-03:00,,104373.0
2020-12-16 02:19:59-03:00,0.0,
2020-12-16 02:20:53-03:00,,104373.0
2020-12-16 02:20:56-03:00,,104373.0
2020-12-16 02:24:59-03:00,0.0,
2020-12-16 02:25:54-03:00,,104373.0
2020-12-16 02:25:57-03:00,,104373.0
2020-12-16 02:30:00-03:00,0.0,
2020-12-16 02:30:54-03:00,,104373.0
2020-12-16 02:30:57-03:00,,104373.0
2020-12-16 02:35:00-03:00,0.0,
2020-12-16 02:35:54-03:00,,104373.0
2020-12-16 02:35:57-03:00,,104373.0
2020-12-16 02:40:01-03:00,0.0,
2020-12-16 02:40:54-03:00,,104373.0
2020-12-16 02:40:58-03:00,,104373.0
2020-12-16 02:45:01-03:00,0.0,
2020-12-16 02:45:55-03:00,,104373.0
2020-12-16 02:45:58-03:00,,104373.0
2020-12-16 02:50:01-03:00,0.0,
2020-12-16 02:50:55-03:00,,104373.0
2020-12-16 02:50:58-03:00,,104373.0
2020-12-16 02:55:02-03:00,0.0,
2020-12-16 02:55:55-03:00,,104373.0
2020-12-16 02:55:59-03:00,,104373.0
2020-12-16 03:00:02-03:00,0.0,
2020-12-16 03:00:56-03:00,,104373.0
2020-12-16 03:00:59-03:00,,104373.0
2020-12-16 03:05:02-03:00,0.0,
2020-12-16 03:05:56-03:00,,104373.0
2020-12-16 03:05:59-03:00,,104373.0
2020-12-16 03:10:03-03:00,0.0,
2020-12-16 03:10:56-03:00,,104373.0
2020-12-16 03:10:59-03:00,,104373.0
2020-12-16 03:15:03-03:00,0.0,
2020-12-16 03:15:57-03:00,,104373.0
2020-12-16 03:16:00-03:00,,104373.0
2020-12-16 03:20:03-03:00,0.0,
2020-12-16 03:20:57-03:00,,104373.0
2020-12-16 03:21:00-03:00,,104373.0
2020-12-16 03:25:03-03:00,0.0,
2020-12-16 03:25:57-03:00,,104373.0
2020-12-16 03:26:00-03:00,,104373.0
2020-12-16 03:30:04-03:00,0.0,
2020-12-16 03:30:58-03:00,,104373.0
2020-12-16 03:31:01-03:00,,104373.0
2020-12-16 03:35:04-03:00,0.0,
2020-12-16 03:35:58-03:00,,104373.0
2020-12-16 03:36:01-03:00,,104373.0
2020-12-16 03:40:04-03:00,0.0,
2020-12-16 03:40:58-03:00,,104373.0
2020-12-16 03:41:01-03:00,,104373.0
2020-12-16 03:45:05-03:00,0.0,
2020-12-16 03:45:58-03:00,,104373.0
2020-12-16 03:46:02-03:00,,104373.0
2020-12-16 03:50:05-03:00,0.0,
2020-12-16 03:50:59-03:00,,104373.0
2020-12-16 03:51:02-03:00,,104373.0
2020-12-16 03:55:05-03:00,0.0,
2020-12-16 03:55:59-03:00,,104373.0
2020-12-16 03:56:02-03:00,,104374.0
2020-12-16 04:00:06-03:00,0.0,
2020-12-16 04:00:59-03:00,,104376.0
2020-12-16 04:01:03-03:00,,104376.0
2020-12-16 04:05:06-03:00,0.0,
2020-12-16 04:06:00-03:00,,104379.0
2020-12-16 04:06:03-03:00,,104379.0
2020-12-16 04:10:06-03:00,0.0,
2020-12-16 04:11:00-03:00,,104381.0
2020-12-16 04:11:03-03:00,,104381.0
2020-12-16 04:15:07-03:00,0.0,
2020-12-16 04:16:00-03:00,,104384.0
2020-12-16 04:16:03-03:00,,104384.0
2020-12-16 04:20:07-03:00,0.0,
2020-12-16 04:21:01-03:00,,104386.0
2020-12-16 04:21:04-03:00,,104386.0
2020-12-16 04:25:07-03:00,0.0,
2020-12-16 04:26:01-03:00,,104389.0
2020-12-16 04:26:04-03:00,,104389.0
2020-12-16 04:30:08-03:00,0.0,
2020-12-16 04:31:01-03:00,,104391.0
2020-12-16 04:31:04-03:00,,104391.0
2020-12-16 04:35:08-03:00,0.0,
2020-12-16 04:36:02-03:00,,104394.0
2020-12-16 04:36:05-03:00,,104394.0
2020-12-16 04:40:08-03:00,0.0,
2020-12-16 04:41:02-03:00,,104394.0
2020-12-16 04:41:05-03:00,,104394.0
2020-12-16 04:45:08-03:00,0.0,
2020-12-16 04:46:02-03:00,,104394.0
2020-12-16 04:46:05-03:00,,104394.0
2020-12-16 04:50:09-03:00,0.0,
2020-12-16 04:51:02-03:00,,104394.0
2020-12-16 04:51:06-03:00,,104394.0
2020-12-16 04:55:09-03:00,0.0,
2020-12-16 04:56:03-03:00,,104394.0
2020-12-16 04:56:06-03:00,,104394.0
2020-12-16 05:00:09-03:00,0.0,
2020-12-16 05:01:03-03:00,,104394.0
2020-12-16 05:01:06-03:00,,104394.0
2020-12-16 05:05:10-03:00,0.0,
2020-12-16 05:06:03-03:00,,104394.0
2020-12-16 05:06:06-03:00,,104394.0
2020-12-16 05:10:10-03:00,0.0,
2020-12-16 05:11:04-03:00,,104394.0
2020-12-16 05:11:07-03:00,,104394.0
2020-12-16 05:15:10-03:00,0.0,
2020-12-16 05:16:04-03:00,,104394.0
2020-12-16 05:16:07-03:00,,104394.0
2020-12-16 05:20:11-03:00,0.0,
2020-12-16 05:21:04-03:00,,104394.0
2020-12-16 05:21:07-03:00,,104394.0
2020-12-16 05:25:11-03:00,0.0,
2020-12-16 05:26:05-03:00,,104394.0
2020-12-16 05:26:08-03:00,,104394.0
2020-12-16 05:30:11-03:00,0.0,
2020-12-16 05:31:05-03:00,,104394.0
2020-12-16 05:31:08-03:00,,104394.0
2020-12-16 05:35:12-03:00,0.0,
2020-12-16 05:36:05-03:00,,104394.0
2020-12-16 05:36:08-03:00,,104394.0
2020-12-16 05:40:12-03:00,0.0,
2020-12-16 05:41:06-03:00,,104394.0
2020-12-16 05:41:09-03:00,,104394.0
2020-12-16 05:45:12-03:00,0.0,
2020-12-16 05:46:06-03:00,,104394.0
2020-12-16 05:46:09-03:00,,104394.0
2020-12-16 05:50:13-03:00,0.0,
2020-12-16 05:51:06-03:00,,104394.0
2020-12-16 05:51:09-03:00,,104394.0
2020-12-16 05:55:13-03:00,0.0,
2020-12-16 05:56:06-03:00,,104394.0
2020-12-16 05:56:10-03:00,,104394.0
2020-12-16 06:00:13-03:00,0.0,
2020-12-16 06:01:07-03:00,,104394.0
2020-12-16 06:01:10-03:00,,104394.0
2020-12-16 06:05:13-03:00,0.0,
2020-12-16 06:06:07-03:00,,104394.0
2020-12-16 06:06:10-03:00,,104394.0
2020-12-16 06:10:14-03:00,0.0,
2020-12-16 06:11:07-03:00,,104394.0
2020-12-16 06:11:10-03:00,,104394.0
2020-12-16 06:15:14-03:00,0.0,
2020-12-16 06:16:08-03:00,,104394.0
2020-12-16 06:16:11-03:00,,104394.0
2020-12-16 06:20:14-03:00,0.0,
2020-12-16 06:21:08-03:00,,104394.0
2020-12-16 06:21:11-03:00,,104394.0
2020-12-16 06:25:15-03:00,0.0,
2020-12-16 06:26:08-03:00,,104394.0
2020-12-16 06:26:11-03:00,,104394.0
2020-12-16 06:30:15-03:00,0.0,
2020-12-16 06:31:09-03:00,,104394.0
2020-12-16 06:31:12-03:00,,104394.0
2020-12-16 06:35:16-03:00,0.0,
2020-12-16 06:36:09-03:00,,104394.0
2020-12-16 06:36:12-03:00,,104394.0
2020-12-16 06:40:16-03:00,0.0,
